"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"1" "MSTRG.20241.1.p1" 4.93476906029447 7.77579447393966e-173 0.173930163594622 28.372129125319 146.684792033082
"2" "MSTRG.9471.8.p1" 2.57726762379495 2.05707274765519e-115 0.11095419316194 23.2282129259719 543.802785566633
"3" "MSTRG.11799.2.p1" 4.51591477408111 3.59216464725415e-66 0.255452957721589 17.6780680652869 50.8154317707743
"4" "MSTRG.5349.1.p1" 4.14154666166105 1.45401391647655e-60 0.244807526375735 16.9175626377783 49.2416346799085
"5" "SMEST033757001.1.p1" 3.81930614616446 5.60037861803406e-59 0.228868186330042 16.687798367296 49.0131943057959
"6" "SMEST028951001.1.p1" 3.94529671231905 4.26917767926335e-49 0.258583232721582 15.2573570637001 38.6959129244362
"7" "MSTRG.18718.1.p1" 3.29584191828371 5.67023539608836e-25 0.29836060922745 11.0465048547048 22.7328591284087
"8" "SMEST013495001.1.p1" 4.6214513323999 2.54721330261466e-20 0.460940657755129 10.0261308145549 15.1017074214299
"9" "SMEST008533001.1.p1" 2.29416632251396 4.73814918268572e-17 0.248267305777622 9.24071059347983 117.08443582364
"10" "SMEST069049001.1.p1" -1.82580309844821 1.08642619249337e-16 0.199757070633765 -9.14011750700748 124.33459049324
"11" "SMEST073189006.1.p1" 4.47410020706438 4.67931801798889e-16 0.498765202268217 8.97035355858362 27.5289784057743
"12" "SMEST073008002.1.p1" 1.12504804231522 2.35356666086293e-15 0.128124491638169 8.78089760927534 293.704708582203
"13" "SMEST030143001.1.p1" -2.41710984112325 2.95067112398985e-15 0.276354748191067 -8.74640243001036 49.6543479857761
"14" "MSTRG.1161.1.p1" 2.60769554680617 4.34018416785481e-14 0.309375298603727 8.42890676332346 48.0370007753571
"15" "SMEST003389001.1.p1" -4.47201991895386 3.109300206084e-13 0.54623408627126 -8.18700266305434 93.1474633926562
"16" "SMEST011404001.1.p1" -7.76275727513597 3.86724527141449e-13 0.952146876334828 -8.15289895716273 305.071198404051
"17" "SMEST076149002.1.p1" 1.10540657244024 1.14904702483233e-12 0.13795586008328 8.0127554695606 194.944370772803
"18" "SMEST028761001.1.p1" 1.39954684523521 1.75223029460487e-11 0.182627991664087 7.6633753264365 227.999871470095
"19" "MSTRG.793.1.p1" -2.95860433216328 6.68429902309493e-11 0.395403633421353 -7.48249151522216 49.6685114288248
