"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"146" "SMEST014401001.1.p1" -4.88876101525968 2.22840262777587e-09 0.729028459897394 -6.7058575682323 217.679077913276
"147" "SMEST022670001.1.p1" 0.808539765915903 2.22840262777587e-09 0.120582971037555 6.70525662918095 268.450904882143
"148" "SMEST048416001.1.p1" -6.00284368348833 2.27127227086963e-09 0.895748520954342 -6.70148322108623 313.894742095187
"149" "SMEST050444002.1.p1" -0.868366766405942 2.37506833468711e-09 0.129723793882731 -6.69396677675752 2701.77328108917
"150" "SMEST080424002.1.p1" 0.702483776314739 2.88699869104393e-09 0.105408755778707 6.66437784152884 3985.8602084541
"151" "MSTRG.8114.1.p1" -1.34333938203946 3.23512695603157e-09 0.202112233500019 -6.64650208835246 795.966687676784
"152" "SMEST055536001.1.p1" -2.88874723110661 3.23512695603157e-09 0.434680133394087 -6.64568497426045 25.4097858090257
"153" "SMEST011630001.1.p1" -1.07840894271922 3.3155736035816e-09 0.162384077721537 -6.64110027196463 3348.64134117722
"154" "SMEST068502001.1.p1" 1.3059892709892 3.44172570114125e-09 0.196844209728558 6.63463392085609 62.8840692821343
"155" "MSTRG.10565.2.p1" -4.16698612779407 3.4774820616579e-09 0.628300556950164 -6.63215412066646 28.8573428460331
"156" "MSTRG.17095.1.p1" -0.621231854535073 4.55935304506178e-09 0.0942529578056299 -6.59111256557262 934.636928251688
"157" "SMEST046665002.1.p1" -4.46168239048232 5.1482863536612e-09 0.678881860563249 -6.57210429334581 22.6983507327798
"158" "SMEST024592003.1.p1" -0.864066072929206 5.5330809359857e-09 0.131708965124901 -6.56041957439877 947.585068346529
"159" "SMEST016781001.1.p1" -2.12095214353372 5.67594653134654e-09 0.323529129230771 -6.55567598681621 604.562114964118
"160" "SMEST010015002.1.p1" -0.914055612035146 7.17937489585108e-09 0.140212927053789 -6.51905377943141 1052.72202493001
"161" "SMEST065064001.1.p1" -0.441322557164957 7.17937489585108e-09 0.0677015341637288 -6.51864928345148 577.993636388864
"162" "SMEST052366001.1.p1" -6.46218090754843 7.64996589521269e-09 0.992930984275659 -6.50818738652071 52.4811813577203
"163" "MSTRG.17239.1.p1" -0.883763028958623 8.60175774113705e-09 0.136181064621192 -6.48961756479831 454.287344018136
"164" "SMEST029164001.1.p1" -0.49461606554791 9.13067761488398e-09 0.0763331976738596 -6.47969796393441 3545.16856258458
"165" "SMEST008282003.1.p1" -0.95157744767713 9.37763629894415e-09 0.146967396487288 -6.47475202270076 337.212665732183
"166" "SMEST000959001.1.p1" 1.19456662917276 1.02349403191551e-08 0.184899815743497 6.46061557373277 175.504839435493
"167" "MSTRG.13845.4.p3" 0.658642792109947 1.1241882661112e-08 0.102186603178655 6.44549061835855 341.789959770484
"168" "SMEST032101009.1.p1" -3.26694747820272 1.18733823257654e-08 0.507582345861172 -6.43629059371631 19.708628092757
"169" "SMEST020556001.1.p2" -9.01980321155317 1.30209426948396e-08 1.40465577272549 -6.42136200675831 351.727889369395
"170" "MSTRG.19783.1.p1" 0.752630054026228 1.36472446228118e-08 0.117354401638764 6.41330911764985 405.108145283015
"171" "SMEST056782001.1.p1" -1.39799109075268 1.45278527942603e-08 0.218337897214989 -6.40287878826702 398.312222371964
"172" "SMEST036375001.1.p1" 0.407230955415521 1.64685138223204e-08 0.0638010731421446 6.38282297396844 6282.0747843008
"173" "MSTRG.6327.2.p1" -1.14360119419642 1.69271104353401e-08 0.17936118716377 -6.37596802452153 4379.32099800664
"174" "SMEST058755001.1.p1" -6.20469001727822 1.69271104353401e-08 0.973069470424101 -6.37641011856428 812.358244941881
"175" "SMEST067839001.1.p1" 1.46051439244351 1.69271104353401e-08 0.229038231790503 6.37672750538616 46.7582522190515
"176" "SMEST016843002.1.p1" -0.539945886448626 1.73328696756471e-08 0.0847444056003276 -6.37146349217581 839.599051226278
"177" "SMEST023147001.1.p2" -0.934539685129565 2.01597961923947e-08 0.147232261936944 -6.34738387385372 6185.01236204836
"178" "SMEST021665001.1.p1" -1.27503127084628 2.37998252337857e-08 0.201716109054358 -6.32091941899734 225.884406654935
"179" "MSTRG.18357.1.p1" -0.950012928080747 2.56660514321199e-08 0.150595440208044 -6.30837777537174 403.700287447343
"180" "SMEST074797001.1.p1" -0.591556196768422 2.72400292594193e-08 0.0939232432652714 -6.29829397072314 460.331225077371
"181" "SMEST045280001.1.p1" 0.523914933136421 2.78175090844182e-08 0.0832379796702282 6.29418127652863 1258.32916471267
"182" "SMEST016965001.1.p1" -1.62602085711469 3.24335073190205e-08 0.259355704511275 -6.26946247501567 50.287412131468
"183" "SMEST026698001.1.p1" -0.820097182136317 3.36045210997265e-08 0.13094145423508 -6.26308289400845 2660.03788820119
"184" "MSTRG.2444.2.p1" 0.856681799345225 3.38420773082654e-08 0.136825316756153 6.26113514410484 272.83305674251
"185" "MSTRG.5295.2.p1" 1.82800032695311 3.57210948193478e-08 0.292393121639744 6.25185817197636 962.736296926915
"186" "SMEST035926001.1.p1" -4.67598039572067 3.59333199932999e-08 0.748145934666202 -6.25009129777193 269.384755318704
"187" "MSTRG.11825.1.p1" -0.876627443946579 3.63003808584733e-08 0.140312787309745 -6.24766609483279 922.579863681737
"188" "SMEST076636001.1.p1" -0.693339220842214 4.20979245017382e-08 0.111404158003103 -6.22363862597394 925.667765764916
"189" "SMEST013622001.1.p1" -1.05000236325592 4.29338067462157e-08 0.168818204490132 -6.2197223719276 656.158726640866
"190" "SMEST024581001.1.p1" -5.72659979436055 4.45726445638936e-08 0.921710584628689 -6.21301294556307 1711.89159757555
"191" "SMEST062565001.1.p1" -8.5637648319256 4.49664480192586e-08 1.37884910164405 -6.21080640493201 46.9516666853741
"192" "SMEST010020001.1.p1" -0.814887196975456 4.52258228491353e-08 0.131241172510423 -6.20908196252774 3397.37585872577
"193" "SMEST035623001.1.p1" -1.33731416124207 4.85872525955629e-08 0.215800719469726 -6.19698657413273 439.206532200736
"194" "SMEST064521001.1.p1" -1.24515152873668 5.06940109201179e-08 0.201172075530864 -6.18948492453987 621.602336747566
"195" "SMEST063885001.1.p1" 1.35480059678155 5.19094397075469e-08 0.219048375793717 6.18493787900713 300.386621159907
"196" "SMEST050759001.1.p1" -1.13323015634014 5.22572002168342e-08 0.183279309749801 -6.18307739093482 394.457879871559
"197" "SMEST032128001.1.p1" -0.557576349127613 5.50862400350168e-08 0.0903111428483973 -6.1739485465664 516.293450788084
"198" "SMEST062603002.1.p1" 1.72843823905929 5.8148495926604e-08 0.280381572058512 6.16459286667594 166.256623622989
"199" "SMEST015215001.1.p1" -3.4741005399763 6.74300716116785e-08 0.565785388606319 -6.14031505573861 14.6837255756081
"200" "SMEST048230002.1.p1" 0.707526948680947 6.84368571313115e-08 0.115285652359528 6.13716394191417 236.31809303163
"201" "SMEST049779001.1.p1" -8.0001652263842 7.18345902157869e-08 1.3053682840597 -6.12866523882719 52.4946642316124
"202" "SMEST009124001.1.p1" -0.92018047032549 7.38832496609947e-08 0.150272836170028 -6.12339857141141 971.765952546956
"203" "SMEST048005001.1.p1" -5.38411747988254 7.63031491086699e-08 0.880120640112548 -6.11747666682834 515.162180122138
"204" "SMEST035061001.1.p1" 0.734646757778662 7.84879320984158e-08 0.120193685772259 6.11219094462798 988.482409122534
"205" "SMEST038398001.1.p1" -0.464633624981423 8.08165818720357e-08 0.0760853291158126 -6.10674397260193 876.674414151785
"206" "SMEST054987003.1.p1" -1.15314805171122 8.97305277391204e-08 0.189374820690344 -6.08923640169032 318.532869517545
"207" "SMEST017076001.1.p1" -5.27744032448349 1.00993309843397e-07 0.869501896233258 -6.06949834996993 12031.4363756444
"208" "SMEST024982001.1.p1" -0.873899011824822 1.06969199417842e-07 0.144220046498094 -6.05948363659952 2471.84081553439
"209" "SMEST067376001.1.p1" -1.18891775962835 1.10680975864147e-07 0.196410734216046 -6.05322190955496 366.829983697306
"210" "MSTRG.12817.1.p1" -0.49196385000156 1.144140928158e-07 0.0813552144595026 -6.04710900548916 1543.4650483205
"211" "SMEST062950004.1.p1" -1.54893966317812 1.14589452609479e-07 0.256188382996675 -6.04609641178863 274.24830015001
"212" "SMEST000173001.1.p1" -2.21678524519189 1.24650284610367e-07 0.367519291808044 -6.03175205928979 38.2978496110899
"213" "SMEST048438001.1.p1" -5.81335095777041 1.26713017821742e-07 0.96433708232791 -6.02833911948815 715.402376324614
"214" "MSTRG.168.1.p1" -0.676198912500928 1.28039201251496e-07 0.112215451258157 -6.02589843840042 3825.25928629029
"215" "SMEST035859001.1.p1" -1.41169333326426 1.32167933137727e-07 0.234500183662227 -6.02000949942819 841.712614929407
"216" "SMEST001437001.1.p1" -0.555423335558364 1.38210270709895e-07 0.0923855148511569 -6.01201753817372 549.587773068376
"217" "MSTRG.19492.1.p2" 0.608159535354667 1.41068167946371e-07 0.101225788687079 6.00795057507214 1148.30733697043
"218" "SMEST044256001.1.p1" -0.89080308406188 1.65759788543955e-07 0.148939083187388 -5.98098944211384 920.982667401917
"219" "MSTRG.12596.2.p1" -1.23881438839565 1.65855612767071e-07 0.207154405164951 -5.9801498665173 1545.20726826001
"220" "SMEST005583001.1.p1" -0.845850934024071 1.74888047771788e-07 0.141683025745159 -5.97002308198497 202.859230790976
"221" "SMEST072389001.1.p1" 1.49745408161023 1.74888047771788e-07 0.250802712537764 5.97064547850434 45.5659367535037
"222" "SMEST014711003.1.p1" -0.637033406685045 1.78255236583122e-07 0.106787326421117 -5.96544017005256 1779.80074304853
"223" "SMEST068090001.1.p1" -0.762357857575917 1.78255236583122e-07 0.127787634299449 -5.96581869408003 537.004741533056
"224" "SMEST000378001.1.p1" -1.35478881881334 1.81592721633448e-07 0.227249509550162 -5.9616798359439 73.5012404090975
"225" "SMEST008858001.1.p1" -2.3526753378301 1.83184480271029e-07 0.394816867546878 -5.95890280080488 94.1024620243621
"226" "SMEST024639001.1.p1" -5.66752674324477 1.83184480271029e-07 0.951118613695387 -5.9588012069543 2183.7547415486
