"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"1" "SMEST011456001.1.p1" -1.02808109859484 6.08860287914747e-13 0.122385463582936 -8.40035301985147 411.159527223824
"2" "SMEST066465001.1.p1" 0.662964164562759 1.96120851268388e-12 0.0815478468493129 8.12975682592587 1735.50807899876
"3" "SMEST077082001.1.p1" 1.06878742400199 1.96120851268388e-12 0.131124190908236 8.15095533935425 120.529585821878
"4" "SMEST068398001.1.p1" -3.06854954300976 2.32571883434735e-10 0.409595990111165 -7.49164937424545 49.9300039553484
"5" "MSTRG.2211.2.p2" -4.19027221279919 7.16402675941602e-10 0.573015186095298 -7.31267218475133 1576.50118580927
"6" "MSTRG.18312.1.p1" -3.825910376822 1.39736734993018e-09 0.531556156718569 -7.19756572934893 6201.64305160441
"7" "MSTRG.20570.1.p1" -5.48331668313456 1.46751751524901e-09 0.764778778365553 -7.16980758128936 48555.2300316415
"8" "MSTRG.9520.1.p1" -6.20620742810498 1.57238500628734e-09 0.868970260162864 -7.14202512171337 40432.0782108748
"9" "SMEST035335001.1.p1" -5.35278965664043 5.62993774502925e-08 0.809135681401845 -6.61544136499654 14030.1003666282
"10" "SMEST061316001.1.p1" -4.34074746183058 6.9686669310536e-08 0.660879361422394 -6.56813893005842 4464.09650811041
"11" "MSTRG.6998.2.p1" -0.576398817098912 9.94143526671383e-08 0.088667269494038 -6.50069434175673 3001.99672676495
"12" "SMEST014711003.1.p1" -0.668487289028383 5.16696267369264e-07 0.107224388075854 -6.23447054372995 1779.80074304853
"13" "MSTRG.11092.1.p1" -6.02185015553434 7.73987285834672e-07 0.977853952261913 -6.15823062493632 22995.0156326312
"14" "MSTRG.1277.1.p1" -1.00779054509749 1.87726888444806e-06 0.167844498422443 -6.00431086255211 267.585842215925
"15" "MSTRG.9517.5.p1" -4.94292750575149 2.08773536952731e-06 0.827156276156462 -5.97580849983965 14364.0173324857
"16" "SMEST035327002.1.p1" -4.97951533655492 3.38427850391282e-06 0.846006640953276 -5.8859057311229 25841.9036598627
"17" "MSTRG.9518.1.p1" -4.25829246713969 1.41451181326265e-05 0.757109698705625 -5.62440617841745 4981.51755684217
"18" "SMEST061184001.1.p1" -1.24821882769571 1.41451181326265e-05 0.2218002192047 -5.6276717497007 120.487655696461
"19" "SMEST011270001.1.p1" -0.946921875819225 1.53478164881038e-05 0.169064881109446 -5.60093775599809 50866.2145608538
"20" "MSTRG.21357.1.p1" -1.6840409458355 1.77846688513299e-05 0.302536522875388 -5.5664054370359 47.2621679912179
"21" "MSTRG.19358.2.p1" 0.607911235350876 1.87830779092677e-05 0.109566138502531 5.54834955086816 569.169696113926
"22" "SMEST078297002.1.p1" 1.04364466274296 1.94752963225252e-05 0.188592263073668 5.53386785721583 82.5240125869839
"23" "SMEST023294001.1.p1" 0.606586023331283 3.3187964367794e-05 0.111674311434598 5.43174178142597 665.639400505929
"24" "MSTRG.6146.4.p1" 0.532094809335885 3.8120436005148e-05 0.0986821282098383 5.39200784365367 1247.7073237751
"25" "SMEST028762001.1.p1" 1.42204500956182 3.8120436005148e-05 0.263512985790048 5.3964893050653 29.840874510019
"26" "SMEST050440001.1.p1" -0.606800281677365 5.26474267925622e-05 0.113919160120959 -5.32658668684938 2178.21929124087
"27" "SMEST075440001.1.p1" 0.550615067350799 7.34020101350918e-05 0.10470090699039 5.25893311890163 1316.86065630078
"28" "SMEST061955001.1.p1" -0.381811188937144 9.49194774276009e-05 0.0733588936351892 -5.20470211609073 2332.31335708013
"29" "SMEST008327001.1.p1" 0.540932378693443 0.000103481000197119 0.104384750643956 5.18210155560459 191.290073549785
"30" "SMEST000960001.1.p1" -0.801898954845133 0.000117569620365306 0.155651226281918 -5.15189615912644 471.848735058226
"31" "MSTRG.18852.2.p1" 0.572591711480388 0.000118187259772624 0.11142522884228 5.13879771600809 376.073544857019
"32" "SMEST000959001.1.p1" -1.05568089612953 0.000118187259772624 0.205369262532772 -5.14040359842591 175.504839435493
"33" "MSTRG.1566.1.p1" -0.392846883403101 0.000126581086580079 0.0767265941462508 -5.1200876016246 8071.45758359807
"34" "MSTRG.9985.5.p1" -0.875205876497314 0.00013574986165888 0.171567356457333 -5.10123775623346 704.618850059955
"35" "SMEST014496001.1.p1" -0.542266481377416 0.000139224097958574 0.106515552938327 -5.09096058198556 1550.03165162207
"36" "MSTRG.9714.1.p1" 0.622232548031894 0.000157973140152947 0.122978785922445 5.0596738564674 506.133110858775
"37" "SMEST000190001.1.p1" -0.34961465588902 0.000157973140152947 0.0691435127472084 -5.05636236861767 7840.36819633167
"38" "SMEST023444001.1.p1" -0.56715125696121 0.00016815373414239 0.112656148776124 -5.03435687374934 999.034872456038
"39" "SMEST061319001.1.p1" -1.84874212832457 0.00016815373414239 0.367192036858087 -5.03480997067232 8563.46810746162
"40" "MSTRG.20456.4.p1" 1.27323582708855 0.000187578618261284 0.254214945313788 5.00850107580002 45.4335625148452
"41" "SMEST032396001.1.p1" -0.451857634915777 0.000236304842674039 0.0912036229216561 -4.95438251728139 2172.95152808987
"42" "SMEST043769012.1.p1" -0.614037449142152 0.000236304842674039 0.123916190233664 -4.95526410216685 2239.17209955888
"43" "MSTRG.5839.1.p1" -4.17435053252581 0.000261783722902105 0.846752077745579 -4.9298379563942 7750.33221703145
"44" "SMEST061325001.1.p1" -1.98470826847697 0.000274940925955154 0.403744937946057 -4.91574774552873 5170.16467102887
"45" "SMEST036408001.1.p1" -0.534998835836346 0.000326937124766827 0.109692136587073 -4.87727609728587 609.985419168561
"46" "MSTRG.2797.1.p1" -0.358713046155156 0.000329501899085262 0.0736366321283213 -4.87139397589576 1243.88845732669
"47" "MSTRG.4202.12.p1" -1.01771417518176 0.000353368464902451 0.209759329595058 -4.85181840133864 54351.1116963356
"48" "SMEST019977001.1.p1" -0.52133223796209 0.000353368464902451 0.10751057231508 -4.84912531610593 1507.45108217537
"49" "SMEST034689001.1.p1" -0.707415283013943 0.000451461205844902 0.147495995292913 -4.79616603562072 194.014979794264
