"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"1" "MSTRG.22504.2.p1" -0.852772336772792 1.12284329049814e-07 0.124768269179517 -6.83484945636155 979.806597305296
"2" "MSTRG.7107.1.p10" -1.84497525891923 0.00200367327406246 0.359790930608259 -5.12790929943713 26.9144231414774
"3" "SMEST022050002.1.p1" 0.448816543319294 0.00790211563056118 0.0938498936222022 4.78228078900153 1175.52053435894
"4" "MSTRG.14946.1.p1" -1.93236099649394 0.0155694254519294 0.429410991204871 -4.50002686487365 26.0410872318173
"5" "SMEST019979001.1.p1" 3.24891494990162 0.0155694254519294 0.722153111379086 4.49892813408671 44.7033415175187
"6" "SMEST044671001.1.p1" 0.544427731342161 0.0155694254519294 0.120440010356445 4.52032285393296 1251.11511846842
"7" "MSTRG.2191.12.p2" 1.00955128821321 0.0183892060675866 0.227875250049007 4.43028055041559 149.947451229027
"8" "SMEST014241001.1.p1" 0.764352079279828 0.0298377604761983 0.177953861396733 4.2952261517707 7758.01934386032
"9" "MSTRG.16038.1.p1" 1.24271003538469 0.0344282128644772 0.293300088143561 4.23699168742295 44.7830244654994
"10" "SMEST080287001.1.p1" -1.484949760755 0.0445585646306617 0.357417668776121 -4.15466243132244 23.9358269650623
"11" "MSTRG.10510.2.p1" 0.761015413134763 0.0473954838827519 0.191321978362821 3.97766853367771 70.9364421924789
"12" "MSTRG.13356.1.p1" 0.690697506948599 0.0473954838827519 0.175486787785028 3.93589463723449 221.360616618906
"13" "MSTRG.17398.1.p1" 0.612546563959028 0.0473954838827519 0.154718533748858 3.95910269517758 254.519713312802
"14" "MSTRG.20360.1.p1" 0.873396478809707 0.0473954838827519 0.218983168294294 3.98841831366664 158.502435323247
"15" "MSTRG.7191.2.p1" 1.22059597811387 0.0473954838827519 0.304974259059928 4.00229180612262 120.050192084274
"16" "MSTRG.8353.6.p2" 0.857228007996874 0.0473954838827519 0.210235449583039 4.0774665247798 148.332821587486
"17" "SMEST003437001.1.p1" 0.497197660702365 0.0473954838827519 0.124596874008294 3.9904505202054 977.411735288237
"18" "SMEST012967001.1.p1" -0.785693505958627 0.0473954838827519 0.194760383696853 -4.03415464195002 598.977648859171
"19" "SMEST016951001.1.p1" 0.974913075958883 0.0473954838827519 0.247535641018279 3.93847557446037 130.343175882028
"20" "SMEST018914001.1.p1" 0.591673789672094 0.0473954838827519 0.150020626111298 3.94394960885671 184.474815069865
"21" "SMEST023721003.1.p1" 0.903527615988395 0.0473954838827519 0.220517982442587 4.09729676455584 180.098564882512
"22" "SMEST034758001.1.p1" -0.729956093686996 0.0473954838827519 0.181111299369999 -4.03042822963651 11118.4806005464
"23" "SMEST044252007.1.p1" -1.16867833475017 0.0473954838827519 0.297730845578945 -3.92528470631802 44.4874780496
"24" "SMEST045085001.1.p1" -0.34585149146414 0.0473954838827519 0.0874573125748242 -3.95451771020573 3604.26064331957
"25" "SMEST058590001.1.p1" 0.945864166948915 0.0473954838827519 0.240445373325975 3.93380065444884 56.9734898870472
"26" "MSTRG.17869.1.p1" 0.479611929273649 0.0480433591538017 0.122582720887747 3.91255738003113 267.655819431048
"27" "SMEST013958001.1.p1" 1.45599683221251 0.0481131182696536 0.373037355435885 3.90308587329334 35.4697045868741
"28" "SMEST059918003.1.p1" -2.14987030128071 0.0483371901305013 0.552218477970039 -3.89315169094606 25.4289015969265
"29" "MSTRG.19096.1.p1" 1.42338308821568 0.0490037073444877 0.367509224880246 3.87305404015231 51.0607046777189
"30" "MSTRG.4180.8.p1" 0.942123877904886 0.0490037073444877 0.243011246083569 3.87687357308929 46.1686436108855
"31" "SMEST008835001.1.p1" -1.2009838463404 0.0523885876353925 0.312047192893049 -3.84872504445835 1848.55062547346
"32" "MSTRG.12887.1.p1" 1.06584448489028 0.0558941265493356 0.28475101179665 3.74307532101565 149.187174969682
"33" "MSTRG.12911.1.p1" 0.94664443290733 0.0558941265493356 0.249844615751079 3.78893269347247 69.9710811477448
"34" "MSTRG.15710.1.p1" 0.823337790401684 0.0558941265493356 0.219688689428187 3.7477477449781 105.29989759897
"35" "MSTRG.15824.1.p1" 0.397995177732842 0.0558941265493356 0.105828174481369 3.76076767536899 1948.48568927817
"36" "MSTRG.22962.3.p1" 0.582848292513913 0.0558941265493356 0.154915995464059 3.76235062601484 195.561982623982
"37" "MSTRG.23401.1.p1" 0.494959033287703 0.0558941265493356 0.132579784045104 3.73329189553754 194.131055035491
"38" "SMEST004604001.1.p1" -3.26930833990913 0.0558941265493356 0.862267726819853 -3.79152348884346 50.5558205207566
"39" "SMEST005952001.1.p1" 1.09381030923337 0.0558941265493356 0.292082789057749 3.74486395710605 80.6896196435136
