"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"1" "SMEST056196001.1.p1" -1.72888256932485 5.89247270545298e-14 0.199005612497106 -8.68760708620714 133.450654121803
"2" "SMEST014169001.1.p1" -2.69800100957268 3.35120523354871e-09 0.372208799715888 -7.24862230992953 25.8087442545272
"3" "SMEST065899001.1.p1" -4.14888704166704 8.45896021068995e-07 0.648660518854008 -6.39608380820973 25.5967012534152
"4" "SMEST011864003.1.p1" -7.82980807097863 1.18335117685085e-06 1.24279558176208 -6.30015763322656 26.1275782707613
"5" "SMEST033798001.1.p1" -1.5667077222371 1.32918736603184e-05 0.267019389935998 -5.86739308562056 59.1049391288118
"6" "SMEST043155001.1.p1" -2.36684013700119 1.32918736603184e-05 0.404806320299979 -5.84684580825531 38.9698395627662
"7" "MSTRG.22788.4.p1" -1.01413103192263 2.01687456247723e-05 0.176338200792112 -5.75105693132375 427.065213985067
"8" "SMEST015215001.1.p1" -2.45777558190461 7.05170080402256e-05 0.445879374433874 -5.51219841694901 14.6837255756081
"9" "SMEST060675001.1.p1" -0.83158884863606 0.000329720470915318 0.159540441408939 -5.21240157850951 706.919183890261
"10" "SMEST032167004.1.p1" -1.25960875093625 0.000339026726353624 0.242809348563784 -5.18764519729917 39.952663455287
"11" "SMEST042598002.1.p1" -4.20727060274034 0.000653360438829037 0.833805394833443 -5.0458663721896 21.3360623786114
"12" "SMEST026362002.1.p1" -1.38327730820719 0.00077932809093873 0.276916242825613 -4.99529133463762 90.9517114009601
"13" "SMEST063361001.1.p1" -2.32204176376062 0.00209549884714705 0.485291652123074 -4.78483764062715 122.558460532103
"14" "SMEST048714001.1.p1" -0.897695368979828 0.00255895573814138 0.189806744621338 -4.72952302496268 399.48691209021
"15" "SMEST056223001.1.p1" -4.18135115836432 0.00340855724504072 0.897904225571903 -4.65678971017325 614.949325752071
"16" "SMEST056222001.1.p1" -2.47789981557976 0.011377953800184 0.564689518859867 -4.38807474341431 31.8440062118399
"17" "SMEST041912001.1.p1" -1.18668851127376 0.0166563375432366 0.276553206475374 -4.29099530755008 200.088100142823
"18" "SMEST072086001.1.p1" -1.53092755477799 0.0236905855857654 0.364577145105683 -4.19918685340028 88.3641633759981
"19" "SMEST056220001.1.p1" -3.16206967651839 0.0284117639295418 0.762775757453039 -4.14547741668765 35.9526316432646
"20" "SMEST063471001.1.p1" -1.5496234120246 0.0341190478697707 0.378745443508439 -4.09146417094803 28.7774745238563
"21" "MSTRG.12261.7.p1" 2.31173433999695 0.0367055395956063 0.569511645370637 4.05915200995139 1452.32249552757
"22" "SMEST026376001.1.p1" -1.21217699724034 0.0367055395956063 0.299136606660574 -4.05225228290359 91.7218178780868
"23" "SMEST058507001.1.p2" -2.15592551306108 0.0390830506985104 0.535353651034345 -4.02710527684954 58.98769375321
"24" "SMEST032267001.1.p1" -1.82747789697358 0.0472978126734179 0.460104034084989 -3.97187975238663 119.86244922172
"25" "SMEST049067001.1.p1" -2.56322854280475 0.064751282203637 0.65951648649626 -3.886526865192 300.700295115416
"26" "SMEST055624001.1.p1" 2.32555146968624 0.0991051191206319 0.616510189411523 3.77212170962826 193.560155982338
"27" "SMEST023147001.1.p2" -0.547105990799493 0.114079727171517 0.147143097144001 -3.71818998932768 6185.01236204836
"28" "SMEST054032001.1.p1" -1.92277519727796 0.114079727171517 0.516884393950678 -3.71993277371309 2739.4835914044
