"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"40" "SMEST024917001.1.p1" -9.02811157553619 3.79176415120349e-27 0.796284592132037 -11.3377951359872 2100.98397645739
"41" "MSTRG.9437.3.p1" -7.30342395336308 4.24915014956964e-27 0.644856432814793 -11.3256588315072 1290.49377636622
"42" "SMEST021744001.1.p1" -9.95538614681589 4.99611653482877e-27 0.880477903754439 -11.3067983925153 5782.2594982353
"43" "SMEST048251001.1.p1" -8.37839053215439 4.99611653482877e-27 0.741105294491477 -11.3052633605908 1912.35889472473
"44" "SMEST072576001.1.p1" -9.06940893219491 4.99611653482877e-27 0.802228480371249 -11.3052692021079 1266.02463451758
"45" "SMEST026376001.1.p1" -5.5510318185941 5.15882688120523e-27 0.49122103523377 -11.3004766091753 91.7218178780868
"46" "SMEST053385001.1.p1" -11.1940279084424 7.21464257680157e-27 0.993342625284253 -11.269050198303 1468.02815376497
"47" "SMEST025491002.1.p1" -4.67002785251775 7.9653690275457e-27 0.414802583129862 -11.2584348373156 770.054743945266
"48" "SMEST011334001.1.p1" -4.80909551880315 9.08322959485986e-27 0.427665361837327 -11.244996550907 495.267434757497
"49" "SMEST068132001.1.p1" -6.0767293513671 9.971235343534e-27 0.5408776797795 -11.2349419814188 1305.09555519269
"50" "SMEST048286005.1.p1" -9.47880821014056 1.02163017250757e-26 0.843985180094562 -11.2310126216654 3924.5094157934
"51" "MSTRG.401.1.p1" -7.36670373351939 1.02724958788412e-26 0.656055680077059 -11.2287782229918 4523.90946966861
"52" "SMEST026563004.1.p1" -8.05549210619854 1.53486661840062e-26 0.71978553908459 -11.1915170127527 2764.90799859729
"53" "SMEST038962001.1.p1" -12.2823028607787 1.71439675680111e-26 1.09859444236159 -11.1800154699273 16007.5362191436
"54" "SMEST062548001.1.p1" -10.5378762120073 2.13907750669998e-26 0.944364497053591 -11.1586958688996 11413.2787931723
"55" "SMEST063515001.1.p1" -6.8049105753379 2.45424025590585e-26 0.610588698347311 -11.1448354575786 807.12599678728
"56" "MSTRG.2400.1.p1" -6.36798862796782 2.97441308480649e-26 0.572346713215115 -11.1261032533866 4171.91536365728
"57" "SMEST034925001.1.p1" -4.42935069780397 3.64424148686223e-26 0.398810754370128 -11.1063973307329 656.472703943967
"58" "SMEST081089002.1.p1" -2.05620641343204 4.41572970671255e-26 0.185449727215702 -11.0876755889774 447.549605715297
"59" "SMEST010593001.1.p1" -11.5076411869518 4.58984112993993e-26 1.03834417144176 -11.0826848201722 4892.13920618214
"60" "SMEST018289001.1.p1" -8.17815351489231 4.87344041344772e-26 0.738379622359201 -11.0758115029803 1270.84577276528
"61" "SMEST012235001.1.p1" -9.42339135257857 5.03904303569201e-26 0.851152057526399 -11.0713371004056 1612.22921171473
"62" "SMEST042101001.1.p1" -8.74512266053626 6.25873789009632e-26 0.791382449934029 -11.050437953565 2857.10660115475
"63" "SMEST003290001.1.p1" -7.62491321404087 6.47941817919723e-26 0.690294151423782 -11.0458899272345 489.13441675738
"64" "SMEST004045001.1.p1" -11.0622499894697 7.01242594416866e-26 1.00225389818567 -11.0373728747727 4081.10849392183
"65" "SMEST073947001.1.p1" -13.1263999407039 1.01104719778627e-25 1.19297910289386 -11.0030426424592 15669.9796161132
"66" "SMEST029549001.1.p1" -9.25992150937763 1.10068875851925e-25 0.842270135986188 -10.9940043149405 1804.67181744227
"67" "SMEST027870001.1.p1" -6.75164859881197 1.16119794158893e-25 0.614466764505815 -10.9878173870673 1869.08354804428
"68" "SMEST037910001.1.p1" -8.46605443999142 1.20062459031046e-25 0.770799972675195 -10.9834648937629 1998.99683382496
"69" "SMEST010480001.1.p1" -8.53571411412701 1.24784444149778e-25 0.777482205003408 -10.9786617098067 1230.36774620169
"70" "SMEST036798001.1.p1" -12.9614938643619 1.71692146935842e-25 1.18386138382321 -10.9484894443499 10800.339412623
"71" "SMEST053313001.1.p1" -15.7608856852251 1.81111518326661e-25 1.44035470436774 -10.9423641533795 6259.20021873659
"72" "SMEST027786002.1.p1" -9.13137818488535 2.14591029189001e-25 0.835769854546388 -10.925708955896 2900.09180557319
"73" "SMEST016214001.1.p1" -8.90864273496115 2.49993639330715e-25 0.816513798572778 -10.9105844267825 1662.47790486329
"74" "MSTRG.14905.2.p1" -9.83402389011278 2.72140244374221e-25 0.902069295565292 -10.9016279995986 2441.11817522098
"75" "SMEST071493001.1.p1" -6.84493369183891 3.30740791302504e-25 0.628976817945005 -10.8826486073091 600.674791487536
"76" "SMEST008613001.1.p1" -7.98890991525958 6.64230737127517e-25 0.738503229087661 -10.8177047852979 1458.36678951671
"77" "SMEST050684001.1.p1" -10.906784078826 6.92899551374176e-25 1.00870762748352 -10.8126317097807 2795.15165118576
"78" "SMEST030745001.1.p1" -5.95903738594307 7.02374491205741e-25 0.551241980055027 -10.8102024184519 2421.8493295667
"79" "SMEST025909001.1.p1" -13.0767983543868 7.14547504509339e-25 1.20997918781286 -10.8074572571981 11441.3650028712
"80" "SMEST002455002.1.p1" -10.1238837518403 8.74779357064175e-25 0.938463618662581 -10.787721069324 3805.50391509187
"81" "SMEST067157001.1.p1" -9.35279837935151 9.54776408381333e-25 0.867724716101185 -10.7785317230273 2442.80894454413
"82" "SMEST035407001.1.p1" -9.47282957633045 1.13406660872749e-24 0.880247043323101 -10.761557960557 3840.85051507597
"83" "SMEST045839001.1.p1" -5.6779366740868 1.22296531333126e-24 0.528009013648849 -10.7534843673387 264.197887013624
"84" "SMEST014767001.1.p1" -8.81212996194759 1.49669723236976e-24 0.820974971809035 -10.7337376467517 1968.91541671451
"85" "SMEST081081003.1.p1" -12.9384226268349 2.46360519442161e-24 1.2107253159561 -10.6865053999615 9855.99448108711
"86" "SMEST066662001.1.p1" -9.20190611690965 2.56572126226756e-24 0.861468511318464 -10.6816511526652 4237.77029058239
"87" "SMEST069376001.1.p1" -8.42233091865142 2.62546138815315e-24 0.788722881263845 -10.6784412101187 449.711683574106
"88" "SMEST025706001.1.p1" -8.28712036851934 3.16364039428205e-24 0.777399632231999 -10.6600518252448 769.842134337217
"89" "SMEST011819001.1.p1" -9.81523373454437 3.1644763358293e-24 0.920842063700826 -10.6589763016443 1531.16281835108
"90" "SMEST072038001.1.p1" -8.77303982230756 3.36810534867744e-24 0.823594552670977 -10.6521343467559 1119.89218245955
"91" "SMEST078002003.1.p1" -7.67736739184679 3.49511803867843e-24 0.72103800673139 -10.647659790709 1886.80151427098
"92" "SMEST026798001.1.p1" -9.67645049895528 3.70794757061355e-24 0.909343717415629 -10.6411363642077 2052.59275741021
"93" "SMEST043298001.1.p1" -9.38907273610281 4.63019050946905e-24 0.884142317856271 -10.6194133528954 1292.69479782597
"94" "SMEST053120001.1.p1" -6.20443730479732 4.80888394273953e-24 0.584503821242843 -10.6148789439985 506.983886125318
"95" "SMEST024797001.1.p1" -9.3885946987471 5.64696900019274e-24 0.885892366973841 -10.5978954653577 1718.16325933145
"96" "SMEST070597003.1.p1" -2.2707658616357 5.64696900019274e-24 0.214255074680999 -10.5984227678929 281.076374259029
"97" "SMEST072894002.1.p1" -6.67028241968857 5.6836181852811e-24 0.629490412962168 -10.5963209007433 626.529409886371
"98" "SMEST004186001.1.p1" -8.85516373457989 5.69513872416305e-24 0.835773486504484 -10.5951718708085 2415.7187041556
"99" "SMEST069008002.1.p1" -10.0283917104745 6.09584086551203e-24 0.947159654429568 -10.587857774109 2042.13027220776
"100" "SMEST021959001.1.p1" -7.25099323192459 9.9910264221781e-24 0.687930652143852 -10.5402967716699 759.100603161636
"101" "SMEST048308001.1.p1" -9.26732920318137 9.9910264221781e-24 0.879285119232677 -10.539617924239 5822.60448851299
"102" "SMEST074065001.1.p1" -11.6695951070403 1.22621116505704e-23 1.10933945120357 -10.5194087295638 7314.28634765096
"103" "SMEST043490001.1.p1" -9.79170177601911 1.34315160781499e-23 0.931664401035354 -10.509902240697 706.283880433159
"104" "SMEST010389001.1.p1" -12.1777977367208 2.17998365266903e-23 1.16386764979813 -10.4632152451638 1859.06580601314
"105" "SMEST023906001.1.p1" -8.12347572568685 3.11439798398451e-23 0.779038841407223 -10.4275618799866 1382.0703012614
"106" "SMEST051618001.1.p1" -6.05852107829657 3.11439798398451e-23 0.580969976856493 -10.4282860038275 912.973389979073
"107" "SMEST009421001.1.p2" -10.444005299902 3.83040911781208e-23 1.00360403679987 -10.4064998913358 2100.39358410032
"108" "SMEST039213001.1.p1" -5.28617782668726 3.83040911781208e-23 0.507988556683663 -10.4060962735015 499.850068353883
"109" "SMEST002137001.1.p1" -7.46517657397314 4.26231479976894e-23 0.71814808381054 -10.3950379347424 580.232912998428
"110" "SMEST020613002.1.p1" -10.6523723747572 4.67696092988427e-23 1.02571515256583 -10.385312479893 2750.03683283925
"111" "SMEST052728003.1.p1" -10.7289395529441 5.10950987281847e-23 1.03401455351391 -10.3760043961507 2059.5042522834
"112" "MSTRG.22468.2.p1" -9.57612579832976 5.43194728346773e-23 0.923507327496512 -10.3693013722903 1254.85099349398
"113" "SMEST021346002.1.p1" -8.75688060747029 6.61545974867465e-23 0.846108412650054 -10.3495964306079 1607.40528334418
"114" "SMEST072741001.1.p1" -5.96013212572951 6.98683042037896e-23 0.576218840303226 -10.3435217817472 244.907838686992
"115" "MSTRG.23625.1.p1" -6.90020721462342 7.10298577676587e-23 0.667260127516106 -10.3411052602673 1070.19050646569
"116" "SMEST065614001.1.p1" -8.66298926030528 7.95768394913263e-23 0.838674529533613 -10.3293816078125 1495.55647329379
"117" "SMEST064507001.1.p1" -8.64339809013713 8.87085292692472e-23 0.837690268152624 -10.3181311980603 1352.25056078855
"118" "SMEST008793001.1.p1" -9.10983424939564 1.03609328356223e-22 0.884307490817039 -10.3016590314968 2317.01291841737
"119" "SMEST031846001.1.p1" -3.67939490947125 1.03609328356223e-22 0.357168030939238 -10.3015796228896 226.060581648713
"120" "SMEST046166003.1.p1" -7.27651925664841 1.08381809158857e-22 0.706739314075232 -10.2959027631988 707.38252289703
"121" "SMEST078496003.1.p1" -7.19360206510285 1.08381809158857e-22 0.69870349266593 -10.2956434891364 488.114973785801
"122" "SMEST059408001.1.p1" -8.38508264767192 1.1770427760148e-22 0.815121866514201 -10.2869067707998 1170.98567626326
"123" "SMEST004039001.1.p1" -10.3043688916726 1.46968695725111e-22 1.00386358520633 -10.2647103087763 4601.79516566723
"124" "SMEST056575002.1.p1" -7.63885883413866 1.5246558666034e-22 0.744500312703435 -10.2603836476581 1551.4451135666
"125" "SMEST061507001.1.p1" -4.9600811584748 1.67412479839141e-22 0.483883315068355 -10.2505728220328 219.603886145811
"126" "SMEST079706001.1.p1" -8.55840016538437 1.69435634873144e-22 0.835076550266963 -10.2486414720284 986.314053389084
"127" "SMEST053995001.1.p1" -4.18541225752127 1.74768456716782e-22 0.408536936669402 -10.2448808953307 291.41278883463
"128" "SMEST022203001.1.p1" -7.04666875879671 1.75162106235072e-22 0.687888934581839 -10.2439047999519 1440.38954119273
"129" "SMEST020111001.1.p1" -2.52982250416212 1.86461374172353e-22 0.247140907615694 -10.2363567754474 364.449487455206
"130" "SMEST027406001.1.p1" -11.0945072795472 1.86461374172353e-22 1.0837583482207 -10.2370674216832 2369.681741761
"131" "SMEST046378001.1.p1" -9.19878338643821 1.95097230332125e-22 0.899088528542837 -10.231232069379 1220.58907666268
"132" "SMEST002573001.1.p1" -8.88800551799662 2.49812098706077e-22 0.870815721457531 -10.2065285444322 1018.86844254918
"133" "MSTRG.1877.4.p1" -7.46326239548727 2.57691375244951e-22 0.731492937868173 -10.202781201467 782.465895733065
"134" "SMEST025890001.1.p1" -10.1426335319258 3.04149454555931e-22 0.995818533775351 -10.1852226966223 1702.31598018755
"135" "SMEST078501002.1.p1" -3.05867437766393 3.04149454555931e-22 0.300303935333025 -10.1852623884931 920.047030608709
"136" "SMEST056168002.1.p1" -7.54437438792648 3.3136886820635e-22 0.741377014810471 -10.1761644038225 611.035620199674
"137" "SMEST048350011.1.p1" -5.40625195224452 3.76939525773728e-22 0.531959602440651 -10.1628994522148 233.665518826069
"138" "MSTRG.22788.4.p1" -1.83175097505942 3.95016820143203e-22 0.180332634254398 -10.1576233421808 427.065213985067
"139" "SMEST009547002.1.p1" -7.56466441234416 4.07612097193376e-22 0.745003988997289 -10.1538575954815 475.926801524148
"140" "SMEST020307001.1.p1" -4.49874863857444 4.09884611083329e-22 0.443112270107706 -10.1526158088128 295.016142820338
"141" "SMEST022441001.1.p1" -1.39350463353923 4.17806978926466e-22 0.13729037687982 -10.1500532317649 938.354768748028
"142" "SMEST035965002.1.p1" -5.88844243260676 4.41800141503412e-22 0.580490270420056 -10.1439123662585 334.7814906815
"143" "SMEST051494001.1.p1" -4.4806052459951 4.43722164469226e-22 0.441752164836393 -10.1428031431482 172.268070590081
"144" "SMEST026024001.1.p1" -9.57828497036186 5.44190199835587e-22 0.946331305256429 -10.1214922481788 1236.17488127339
"145" "SMEST031664001.1.p1" -10.2168593552694 5.44190199835587e-22 1.00935844953667 -10.122131894729 1414.73851858406
"146" "SMEST026107001.1.p1" -4.73180197925252 5.98604627787603e-22 0.467962958958695 -10.1114882891194 149.06752761167
"147" "SMEST063979001.1.p1" -9.73939697872618 6.31103256089823e-22 0.963758632717991 -10.105639159111 1230.42913324781
"148" "SMEST059564001.1.p1" -8.3103400174815 7.12071020677999e-22 0.823365494827368 -10.0931361220376 1056.89939574275
"149" "SMEST050759001.1.p1" -1.90528889720361 7.70505311694223e-22 0.188928058752462 -10.0847323038446 394.457879871559
"150" "SMEST050487001.1.p1" -10.0868903239854 7.79996351565911e-22 1.00039844903997 -10.0828728129929 2076.50622760818
"151" "SMEST036938001.1.p2" -13.962533080917 8.95056603643742e-22 1.38681673964013 -10.0680448121359 7552.46548469064
"152" "SMEST044286001.1.p1" -8.31007013888541 8.95056603643742e-22 0.825357249329333 -10.0684523527697 716.041343923917
"153" "SMEST002961001.1.p1" -7.85530601308234 9.26152793500356e-22 0.780572048214527 -10.0635246048721 562.117192390415
"154" "SMEST057127001.1.p1" -7.54884701635248 9.26152793500356e-22 0.750129018001614 -10.0633982091015 1097.1401241915
"155" "SMEST041178001.1.p1" -9.53547981704476 9.55837576858912e-22 0.94789326722087 -10.0596556034224 1526.83377181634
"156" "SMEST053360001.1.p1" -12.6851059928378 9.61591236561887e-22 1.26114155545566 -10.0584315360654 2609.74548408885
"157" "MSTRG.6829.3.p1" -7.97842962426304 1.06507233732869e-21 0.794052718146774 -10.0477329047922 892.377320240719
"158" "SMEST048037001.1.p1" -6.9416481940829 1.13193191105017e-21 0.691323213759715 -10.0411038656307 693.267091195593
"159" "SMEST009496001.1.p1" -6.07363713238016 1.13714000370322e-21 0.60494220438212 -10.0400287637125 353.475597072778
"160" "SMEST032007001.1.p1" -11.3961959995649 1.18956848293719e-21 1.13564904345017 -10.0349628833769 2317.10618489178
"161" "SMEST016085002.1.p1" -11.1223662802913 1.23036567897819e-21 1.10879721452086 -10.0310193195223 2348.83315186502
"162" "SMEST011030001.1.p1" -6.89518478015595 1.31256365357761e-21 0.68786617027647 -10.0240207733789 415.724219310048
"163" "SMEST047762013.1.p1" -8.08220811845835 1.33815952663755e-21 0.806486507201998 -10.0215044471091 541.437833432651
"164" "SMEST031184001.1.p1" -7.49392054093932 1.35488488882738e-21 0.747920714522827 -10.0196724003298 2406.16604061429
"165" "MSTRG.5449.5.p1" -3.59921655061946 1.36215132210929e-21 0.359255493587749 -10.0185428333342 622.495738223467
"166" "SMEST068161001.1.p1" -7.04500948627243 1.45202671667647e-21 0.703682757582296 -10.0116272714676 619.264473331063
"167" "SMEST049062001.1.p1" -4.84812215002319 1.5521406125893e-21 0.48459727347852 -10.0044354670478 158.137021079722
"168" "SMEST024859001.1.p1" -6.9700593595675 1.63097370814221e-21 0.697120871681656 -9.99835127981996 420.652466762594
"169" "SMEST043641001.1.p1" -10.1775770552596 1.63097370814221e-21 1.0178947851584 -9.99865330253742 1737.54434395189
"170" "SMEST030623005.1.p1" -5.27791468424464 1.70859992076741e-21 0.528152707038941 -9.99316033772691 482.418586674175
"171" "SMEST011749001.1.p1" -7.2784379946013 1.78581570980906e-21 0.728749108693622 -9.98757721659359 432.97993046016
"172" "SMEST060610001.1.p1" -9.76987529331632 1.78581570980906e-21 0.97821004141013 -9.98750256052642 2148.46487574873
"173" "SMEST074897001.1.p1" -9.23620992983312 1.78581570980906e-21 0.924819104165483 -9.98704491314275 2627.26905332414
"174" "MSTRG.17903.4.p1" -5.75070951714278 1.86571538291307e-21 0.576133122693041 -9.98156379251729 678.52024270735
"175" "SMEST061177001.1.p1" -4.35079787212827 1.86571538291307e-21 0.435869910245165 -9.98187250338307 133.220586773279
"176" "SMEST026859001.1.p1" -8.9339852329257 1.99609899750086e-21 0.8957009777574 -9.97429438482254 1110.50499535995
"177" "SMEST049146001.1.p1" -7.55990921716587 2.26158102608686e-21 0.758925936329861 -9.96132673199353 656.416305661233
"178" "SMEST020635001.1.p1" -5.08959114486173 2.51364792810983e-21 0.511503518406409 -9.95025637500671 744.819289669164
"179" "SMEST057720001.1.p1" -6.69882164809867 2.56924750084596e-21 0.673416163132329 -9.94752133203896 197.547842280379
"180" "SMEST063608001.1.p1" -9.53094892744171 2.96428926277081e-21 0.95955082654595 -9.93271920962209 1126.55225797723
"181" "SMEST052262001.1.p1" -9.47399497192343 3.02691427663691e-21 0.954070117052828 -9.93008249874663 1296.15789017744
"182" "SMEST016750001.1.p1" -6.98269829988426 3.2086599064137e-21 0.703637392834563 -9.92371691867434 389.13069947165
"183" "SMEST065017002.1.p1" -7.61310463265233 3.51901654157857e-21 0.767918134955634 -9.91395343605497 563.312422018809
"184" "SMEST053975001.1.p1" -7.54181482530074 3.60111191234323e-21 0.76094586301857 -9.91110562765052 226.455604621069
"185" "SMEST030838001.1.p1" -8.15795182682181 3.63145966697112e-21 0.823226804116994 -9.90972571109629 1331.28874110826
"186" "MSTRG.14836.2.p1" -4.8788594248181 3.77851132257452e-21 0.492581027477127 -9.90468400662195 3113.43475376419
"187" "SMEST019887001.1.p1" -8.80160158257788 3.77851132257452e-21 0.888594082792485 -9.90508687039427 726.703502757619
"188" "SMEST007048001.1.p1" -8.71458987333627 3.91264415886095e-21 0.880202654370701 -9.90066302352468 732.530951398145
"189" "SMEST024639001.1.p1" -10.8153922813333 3.92229307371168e-21 1.09247642913139 -9.89988616041121 2183.7547415486
"190" "SMEST002926002.1.p1" -5.30147705682105 4.0233969647656e-21 0.535675196175738 -9.89681264816637 142.330943153374
"191" "SMEST067327001.1.p1" -8.17304183621856 4.12319117084711e-21 0.826074119826194 -9.89383596466883 1031.02378965931
"192" "SMEST016385001.1.p1" -9.05258879625285 4.21711738538095e-21 0.91522948210089 -9.89105898935077 684.349684608451
"193" "SMEST022915001.1.p1" -2.91343632913325 4.23155124310922e-21 0.294578191555546 -9.89019694142527 64.3467074077494
"194" "SMEST013460004.1.p1" -7.22706965546343 4.3302226204793e-21 0.730939411400219 -9.88737170652618 594.980702888981
"195" "SMEST022807001.1.p1" -7.9696828600083 4.63416872949421e-21 0.806643058597923 -9.88006129236505 812.784799149057
"196" "SMEST052363001.1.p1" -4.24632318605439 4.64801706568407e-21 0.42982243811856 -9.8792496842222 159.339385868077
"197" "SMEST020242002.1.p1" -5.51081135178647 4.85106336011902e-21 0.558087725598079 -9.87445360114446 193.856519687445
"198" "SMEST016881001.1.p1" -7.72867255928565 4.85545913131723e-21 0.782741135495482 -9.87385510842398 709.664127896595
"199" "SMEST065770001.1.p1" -9.30055056826726 4.86333389504195e-21 0.942000808129305 -9.87318746226661 1003.38138860807
"200" "SMEST001590001.1.p1" -5.68972450312191 5.17951401345978e-21 0.576678814759297 -9.8663664374367 756.779553814519
"201" "SMEST056944001.1.p1" -7.37418695561672 5.49473479878947e-21 0.747894021313608 -9.85993569338156 758.424068962869
"202" "SMEST034318001.1.p1" -5.39525893233776 5.601000969367e-21 0.547324513140442 -9.8575137835154 334.53544351031
"203" "SMEST034843001.1.p1" -10.0237846840677 5.60968661309798e-21 1.01693464953255 -9.85686217759948 1657.36228952346
"204" "SMEST017161001.1.p1" -12.6589360440821 5.65577383855123e-21 1.28444787307754 -9.85554673678682 718.128058723036
"205" "SMEST054919001.1.p1" -9.34499800843711 5.91643205491068e-21 0.948679884475364 -9.85052825654152 855.940207243353
"206" "SMEST047063001.1.p1" -8.38665539847757 6.2450946223722e-21 0.851903780572784 -9.84460403830904 495.050347174721
"207" "SMEST063490001.1.p1" -9.51687044513763 6.91336621548227e-21 0.967762720944312 -9.83388824468395 1256.99566263926
"208" "SMEST027403001.1.p1" -7.31749695593777 7.41923870578982e-21 0.744685552671673 -9.82629101596657 853.552830075084
"209" "MSTRG.16660.1.p1" -1.6712162954464 7.83677730374706e-21 0.170183266779065 -9.82009763401714 408.746516189174
"210" "SMEST045800001.1.p1" -4.43188217546446 7.83677730374706e-21 0.451320611803845 -9.81980893305769 402.416566858551
"211" "SMEST075825001.1.p1" -7.82902624775796 7.88698961840967e-21 0.797359867183497 -9.81868610394491 596.124612083201
"212" "SMEST017454001.1.p1" -7.50340501285128 8.03000339612638e-21 0.76437462277955 -9.816397338737 370.20826166997
"213" "SMEST071921002.1.p1" -12.9284897069636 8.24176607175742e-21 1.31744603825888 -9.81329734313049 7105.94177461525
"214" "SMEST079275001.1.p1" -8.78551181925024 8.68603760737197e-21 0.895792774788786 -9.80752699341846 1221.70129716452
"215" "SMEST020492001.1.p1" -9.99572665931729 9.3754017961805e-21 1.02005111213734 -9.79924097957504 1114.24833612283
"216" "SMEST068579001.1.p1" -7.93359897990977 9.3754017961805e-21 0.809643798676984 -9.79887574372069 1148.85644427535
"217" "SMEST061312001.1.p1" -10.1855166228706 1.00530483205058e-20 1.04025593814995 -9.79135638579973 1790.36305382563
"218" "SMEST070294001.1.p1" -9.70921078446659 1.05374405736794e-20 0.992139703607022 -9.78613268793477 967.302313326029
"219" "SMEST034286001.1.p1" -11.6954304029438 1.26894341627694e-20 1.19746138594117 -9.76685389629619 2805.49304129618
"220" "SMEST048970004.1.p1" -5.2303609106356 1.27494524329091e-20 0.535573111842136 -9.76591392470294 119.632346269673
"221" "SMEST011494001.1.p1" -7.09696189760531 1.29053752999034e-20 0.726833314232404 -9.76422208316124 538.474476193488
"222" "SMEST006205001.1.p1" -8.94361863573594 1.34102043628274e-20 0.916366236555742 -9.75987359524665 827.384249693538
"223" "SMEST017039001.1.p1" -4.93615442692997 1.37729837561941e-20 0.50592406108143 -9.75671015997692 89.4972393679613
"224" "SMEST001542001.1.p1" -2.50092768346612 1.41833566717517e-20 0.256419218036699 -9.75327708513713 145.325047761288
"225" "SMEST077421001.1.p1" -9.42336475069265 1.46943126680018e-20 0.966575029613371 -9.7492325603135 573.409639154525
"226" "SMEST075700002.1.p1" -7.499521201129 1.85271792696062e-20 0.771141390631579 -9.72522197905465 540.473629462205
