"genes" "log2FoldChange" "padj" "lfcSE" "stat" "baseMean"
"55" "SMEST056575002.1.p1" -8.57257213742373 5.87226428440813e-26 0.774613517546707 -11.0669023238506 1551.4451135666
"56" "SMEST073664001.1.p1" -3.13337978986331 8.26341319103061e-26 0.283959003376116 -11.0346203240931 98.665187204699
"57" "SMEST022203001.1.p1" -7.76085998749791 1.14776967804714e-25 0.705311611370784 -11.0034484933752 1440.38954119273
"58" "SMEST061272001.1.p1" -12.6092699261243 1.34091205327722e-25 1.14756489303021 -10.9878491427433 4117.34629515909
"59" "SMEST026563004.1.p1" -7.82461142248302 2.00806090208512e-25 0.714590301314651 -10.9497867632514 2764.90799859729
"60" "SMEST080031001.1.p1" -5.0119436172663 2.04007430322038e-25 0.457844239680974 -10.946831220938 212.195922237773
"61" "SMEST036798001.1.p1" -13.2626018852925 2.19615593991183e-25 1.21245317236065 -10.938650817722 10800.339412623
"62" "SMEST031184001.1.p1" -8.345897372817 2.50376968075505e-25 0.763906806741218 -10.9252821144769 2406.16604061429
"63" "SMEST038962001.1.p1" -17.0870422254985 3.11445970617069e-25 1.56704419019557 -10.903995134538 16007.5362191436
"64" "SMEST043490001.1.p1" -7.12866003178165 3.11608193155189e-25 0.653854626026021 -10.9025152503822 706.283880433159
"65" "SMEST048946001.1.p1" -12.0333426449217 8.54511355274048e-25 1.11327666237395 -10.8089417946315 2636.16298281466
"66" "SMEST050759001.1.p1" -2.04730496947686 1.11169163101516e-24 0.189857570539299 -10.7833728392363 394.457879871559
"67" "SMEST014767001.1.p1" -8.84560377264061 1.15338283858381e-24 0.820663256318606 -10.7786034095408 1968.91541671451
"68" "SMEST061507001.1.p1" -6.78916714681093 1.548213286624e-24 0.631543433519605 -10.7501191311178 219.603886145811
"69" "SMEST069376001.1.p1" -7.7590998994229 1.64018029779918e-24 0.722216916270166 -10.7434480204288 449.711683574106
"70" "SMEST048251001.1.p1" -11.5888525209242 1.81484326336018e-24 1.0797628889557 -10.7327753523113 1912.35889472473
"71" "SMEST060332001.1.p1" -7.81058850818406 1.87594167410026e-24 0.728028860141358 -10.7284050616723 272.481582434945
"72" "SMEST023906001.1.p1" -8.54102982124867 2.08673081598538e-24 0.796941177094657 -10.7172650463187 1382.0703012614
